record_id,beat_idx,label,RR_current,RR_prev,RR_ratio,RR_local_mean,R_amplitude,QRS_duration,QRS_energy,ST_mean
100,519,N,800.0,775.0,1.0495626822157433,762.2222222222223,1.015,9.0,10.708024999999997,-0.37703703703703706
100,520,N,788.8888888888889,800.0,1.0223182145428367,771.6666666666666,0.865,6.0,9.74965,-0.4413580246913581
100,521,N,777.7777777777778,788.8888888888889,0.9964412811387902,780.5555555555555,0.895,7.0,8.42875,-0.3278395061728395
100,522,N,727.7777777777777,777.7777777777778,0.9404163675520458,773.8888888888889,0.93,6.0,7.6762749999999995,-0.3083333333333333
100,523,N,758.3333333333333,727.7777777777777,0.9841384282624367,770.5555555555557,0.89,6.0,7.947649999999999,-0.3428395061728395
100,524,N,755.5555555555555,758.3333333333333,0.9919766593727207,761.6666666666666,0.845,6.0,9.011,-0.42969135802469133
100,525,N,761.1111111111111,755.5555555555555,1.0066127847171198,756.1111111111111,0.88,6.0,8.869775,-0.3873456790123457
100,526,N,758.3333333333333,761.1111111111111,1.0081240768094535,752.2222222222221,0.8,6.0,8.826274999999999,-0.40734567901234575
100,527,N,791.6666666666666,758.3333333333333,1.0348583877995643,764.9999999999999,0.8,6.0,9.62875,-0.4703703703703703
100,528,N,813.8888888888889,791.6666666666666,1.0486757337151038,776.1111111111111,0.98,8.0,11.484775,-0.41512345679012347
100,529,N,761.1111111111111,813.8888888888889,0.9792709077912793,777.2222222222223,0.88,6.0,8.573025000000001,-0.35703703703703704
100,530,N,730.5555555555555,761.1111111111111,0.9474063400576369,771.1111111111111,0.88,6.0,8.419575,-0.39524691358024694
100,531,N,758.3333333333333,730.5555555555555,0.9834293948126801,771.1111111111111,0.84,6.0,8.752450000000001,-0.3664197530864198
100,532,N,752.7777777777777,758.3333333333333,0.9861717612809316,763.3333333333333,0.84,6.0,8.248975000000002,-0.3665432098765432
100,533,N,794.4444444444443,752.7777777777777,1.046086320409656,759.4444444444445,0.825,6.0,8.925475,-0.41376543209876543
100,534,N,819.4444444444445,794.4444444444443,1.0626801152737753,771.1111111111111,0.775,6.0,10.568375,-0.4825308641975309
100,535,N,783.3333333333334,819.4444444444445,1.002132196162047,781.6666666666666,0.82,6.0,9.574224999999998,-0.39802469135802465
100,536,N,772.2222222222223,783.3333333333334,0.9844192634560908,784.4444444444445,0.79,6.0,8.949025,-0.350679012345679
100,537,N,752.7777777777777,772.2222222222223,0.9596317280453257,784.4444444444445,0.865,7.0,8.379700000000001,-0.3709876543209877
100,538,N,769.4444444444445,752.7777777777777,0.9871703492516037,779.4444444444445,0.8,6.0,9.58945,-0.4318518518518518
100,539,N,752.7777777777777,769.4444444444445,0.9825960841189267,766.1111111111111,0.83,6.0,8.491375,-0.3716049382716049
100,540,N,744.4444444444445,752.7777777777777,0.9816849816849818,758.3333333333333,0.785,6.0,7.788500000000001,-0.3550617283950617
100,541,N,783.3333333333334,744.4444444444445,1.0299488677867057,760.5555555555555,0.79,6.0,8.942975000000002,-0.4033333333333334
100,542,N,825.0,783.3333333333334,1.064516129032258,775.0,0.87,8.0,9.259875000000001,-0.35746913580246914
100,543,N,769.4444444444445,825.0,0.992831541218638,775.0,0.985,7.0,8.941025000000002,-0.32814814814814813
100,544,N,741.6666666666667,769.4444444444445,0.9597411933860533,772.7777777777777,0.9,6.0,8.685825000000001,-0.40765432098765436
100,545,N,730.5555555555555,741.6666666666667,0.9487734487734487,770.0,0.985,6.0,8.307975,-0.3403703703703704
100,546,N,702.7777777777777,730.5555555555555,0.9322033898305083,753.8888888888889,1.04,6.0,7.517425,-0.2816666666666666
100,547,N,716.6666666666666,702.7777777777777,0.9787556904400606,732.2222222222223,0.945,6.0,8.5891,-0.40160493827160487
100,548,N,727.7777777777777,716.6666666666666,1.0053722179585571,723.8888888888889,0.97,7.0,9.197125,-0.35370370370370374
100,549,N,727.7777777777777,727.7777777777777,1.0092449922958397,721.1111111111111,1.045,7.0,9.0187,-0.33549382716049386
100,550,N,736.1111111111112,727.7777777777777,1.0192307692307692,722.2222222222223,0.985,7.0,8.305774999999999,-0.33432098765432094
100,551,N,736.1111111111112,736.1111111111112,1.009908536585366,728.8888888888889,0.855,6.0,9.160724999999998,-0.47895061728395066
100,552,N,758.3333333333333,736.1111111111112,1.028636021100226,737.2222222222223,0.905,8.0,12.405024999999998,-0.48000000000000004
100,553,N,711.1111111111111,758.3333333333333,0.9689629068887206,733.8888888888889,0.925,7.0,10.028875000000001,-0.347283950617284
100,554,N,669.4444444444443,711.1111111111111,0.9269230769230767,722.2222222222223,0.895,6.0,8.430200000000001,-0.4445061728395062
100,555,N,677.7777777777778,669.4444444444443,0.9538702111024239,710.5555555555555,0.9,6.0,12.126500000000002,-0.5182716049382716
100,556,N,697.2222222222222,677.7777777777778,0.9920948616600791,702.7777777777777,0.95,7.0,10.515575,-0.4469135802469135
100,557,N,705.5555555555557,697.2222222222222,1.0192616372391656,692.2222222222222,0.94,7.0,10.055625000000001,-0.41179012345679006
100,558,N,719.4444444444445,705.5555555555557,1.0368294635708566,693.8888888888889,0.89,6.0,8.954750000000002,-0.4016049382716049
100,559,N,730.5555555555555,719.4444444444445,1.034618410700236,706.1111111111111,0.815,6.0,11.422725,-0.552962962962963
100,560,N,719.4444444444445,730.5555555555555,1.0069984447900466,714.4444444444445,0.935,6.0,11.038275000000002,-0.43666666666666654
100,561,N,686.1111111111111,719.4444444444445,0.9633385335413416,712.2222222222223,0.885,6.0,9.1306,-0.3980246913580247
100,562,N,688.8888888888889,686.1111111111111,0.9717868338557993,708.8888888888889,0.945,8.0,10.0614,-0.4198765432098765
100,563,N,694.4444444444445,688.8888888888889,0.9865824782951854,703.8888888888889,0.845,6.0,10.927349999999999,-0.4867901234567902
100,564,N,691.6666666666666,694.4444444444445,0.9936153232242617,696.1111111111111,0.995,6.0,10.150899999999998,-0.36771604938271607
100,565,N,680.5555555555555,691.6666666666666,0.9887005649717515,688.3333333333333,0.87,8.0,9.176400000000001,-0.3452469135802469
100,566,N,736.1111111111112,680.5555555555555,1.0540970564836913,698.3333333333334,0.825,7.0,8.256225,-0.3815432098765432
100,567,N,752.7777777777777,736.1111111111112,1.05859375,711.1111111111111,0.825,6.0,9.65045,-0.46993827160493823
100,568,N,758.3333333333333,752.7777777777777,1.047582501918649,723.8888888888889,0.94,7.0,10.094475000000001,-0.4143209876543209
100,569,N,736.1111111111112,758.3333333333333,1.0045489006823354,732.7777777777777,0.915,6.0,8.8154,-0.3558024691358025
100,570,N,727.7777777777777,736.1111111111112,0.9805389221556885,742.2222222222223,0.795,5.0,8.535850000000002,-0.38024691358024687
100,571,N,716.6666666666666,727.7777777777777,0.9706546275395035,738.3333333333333,0.83,6.0,9.847775,-0.44641975308641973
100,572,N,747.2222222222223,716.6666666666666,1.0135644310474756,737.2222222222222,0.94,7.0,11.319849999999999,-0.4467901234567901
100,573,N,741.6666666666667,747.2222222222223,1.0105980317940955,733.8888888888889,0.92,6.0,9.24395,-0.39604938271604934
100,574,N,750.0,741.6666666666667,1.0180995475113124,736.6666666666666,0.845,6.0,10.05495,-0.5159876543209877
100,575,N,786.1111111111111,750.0,1.050482553823311,748.3333333333334,0.86,6.0,12.254525000000001,-0.5543827160493827
100,576,N,775.0,786.1111111111111,1.019736842105263,760.0,0.955,6.0,11.206025,-0.48148148148148145
100,577,N,750.0,775.0,0.9861212563915267,760.5555555555555,0.925,6.0,9.897549999999999,-0.397037037037037
100,578,N,722.2222222222222,750.0,0.9544787077826724,756.6666666666667,0.825,6.0,8.682825,-0.38666666666666666
100,579,N,708.3333333333334,722.2222222222222,0.9465478841870824,748.3333333333334,0.91,6.0,8.422225000000001,-0.3447530864197531
100,580,N,702.7777777777777,708.3333333333334,0.9605163249810172,731.6666666666667,0.84,6.0,7.812875,-0.32290123456790126
100,581,N,713.8888888888889,702.7777777777777,0.9922779922779922,719.4444444444446,0.835,6.0,7.684575000000001,-0.37950617283950616
100,582,N,766.6666666666667,713.8888888888889,1.0607225211375864,722.7777777777779,0.855,8.0,9.7343,-0.4086419753086421
100,583,N,747.2222222222223,766.6666666666667,1.0267175572519085,727.7777777777778,0.83,6.0,9.113124999999998,-0.4125925925925926
100,584,N,747.2222222222223,747.2222222222223,1.0158610271903326,735.5555555555554,0.76,6.0,8.9365,-0.4272222222222223
100,585,N,752.7777777777777,747.2222222222223,1.0096870342771982,745.5555555555555,0.755,5.0,8.702525,-0.40728395061728395
100,586,N,750.0,752.7777777777777,0.9963099630996309,752.7777777777778,0.815,5.0,8.8203,-0.3503703703703704
100,587,N,722.2222222222222,750.0,0.9708737864077669,743.8888888888889,0.9,6.0,7.391975,-0.32061728395061734
100,588,N,750.0,722.2222222222222,1.007462686567164,744.4444444444445,0.8,6.0,7.4274,-0.34814814814814815
100,589,N,752.7777777777777,750.0,1.0096870342771982,745.5555555555555,0.765,6.0,8.993374999999999,-0.4619135802469136
100,590,N,775.0,752.7777777777777,1.0333333333333334,750.0,0.765,6.0,9.842850000000002,-0.44111111111111106
100,591,N,813.8888888888889,775.0,1.067006554989075,762.7777777777777,0.755,7.0,9.0374,-0.39672839506172847
100,592,N,833.3333333333334,813.8888888888889,1.0615711252653928,785.0000000000001,0.81,7.0,9.267000000000001,-0.37864197530864196
100,593,N,805.5555555555555,833.3333333333334,1.0118632240055825,796.1111111111112,0.845,6.0,8.2667,-0.38018518518518524
100,594,N,763.8888888888888,805.5555555555555,0.9568545581071677,798.3333333333333,0.835,5.0,7.685875,-0.3385802469135802
100,595,N,777.7777777777778,763.8888888888888,0.9735744089012518,798.8888888888889,0.78,6.0,8.147475000000002,-0.3592592592592593
100,596,N,772.2222222222223,777.7777777777778,0.9768095572733663,790.5555555555555,1.03,8.0,11.476849999999997,-0.41481481481481475
100,597,N,816.6666666666666,772.2222222222223,1.0374029640084685,787.2222222222222,0.77,5.0,8.267175,-0.37555555555555553
100,598,N,816.6666666666666,816.6666666666666,1.0344827586206897,789.4444444444443,0.8,6.0,8.196275,-0.340679012345679
100,599,S,622.2222222222223,816.6666666666666,0.8175182481751826,761.1111111111111,0.84,6.0,7.815999999999999,-0.3306172839506173
100,600,N,986.1111111111112,622.2222222222223,1.2283737024221453,802.7777777777778,0.84,6.0,8.387675,-0.41364197530864194
100,601,N,825.0,986.1111111111112,1.014344262295082,813.3333333333334,0.83,9.0,9.078774999999998,-0.3274691358024691
100,602,N,780.5555555555555,825.0,0.9682977257064094,806.1111111111111,0.745,8.0,7.3610500000000005,-0.31080246913580245
100,603,N,747.2222222222223,780.5555555555555,0.9431977559607293,792.2222222222223,0.845,6.0,8.157575,-0.3904320987654321
100,604,N,772.2222222222223,747.2222222222223,0.9391891891891891,822.2222222222223,0.795,6.0,8.316550000000001,-0.37271604938271613
100,605,N,783.3333333333334,772.2222222222223,1.0021321961620469,781.6666666666667,0.89,7.0,9.457925,-0.372283950617284
100,606,N,819.4444444444445,783.3333333333334,1.0498220640569396,780.5555555555555,0.795,6.0,8.57095,-0.42987654320987645
100,607,N,808.3333333333334,819.4444444444445,1.028268551236749,786.1111111111111,0.86,6.0,8.662125000000001,-0.3954320987654321
100,608,N,788.8888888888889,808.3333333333334,0.9930069930069929,794.4444444444446,0.89,8.0,9.48405,-0.3500617283950617
100,609,N,772.2222222222223,788.8888888888889,0.9720279720279721,794.4444444444445,0.92,8.0,9.10765,-0.35709876543209873
100,610,N,772.2222222222223,772.2222222222223,0.9747545582047686,792.2222222222223,0.815,5.0,8.996150000000002,-0.4443827160493828
100,611,N,747.2222222222223,772.2222222222223,0.9607142857142859,777.7777777777777,0.825,6.0,9.241975,-0.4120987654320987
100,612,N,763.8888888888888,747.2222222222223,0.9934971098265895,768.8888888888889,0.83,7.0,8.471700000000002,-0.3695679012345679
100,613,N,794.4444444444443,763.8888888888888,1.0317460317460316,770.0,0.795,6.0,7.897374999999999,-0.3851234567901235
100,614,N,794.4444444444443,794.4444444444443,1.025824964131994,774.4444444444445,0.82,7.0,8.841325,-0.4116666666666666
100,615,N,833.3333333333334,794.4444444444443,1.059322033898305,786.6666666666667,0.915,6.0,7.4441749999999995,-0.32240740740740736
100,616,N,791.6666666666666,833.3333333333334,0.9951117318435755,795.5555555555554,0.79,6.0,7.766825000000001,-0.3537037037037037
100,617,N,747.2222222222223,791.6666666666666,0.9431977559607294,792.2222222222222,0.79,6.0,8.93765,-0.4455555555555555
100,618,N,744.4444444444445,747.2222222222223,0.9517045454545455,782.2222222222222,0.865,6.0,10.859875,-0.46888888888888886
100,619,N,783.3333333333334,744.4444444444445,1.0042735042735043,780.0,0.92,7.0,8.834249999999999,-0.36098765432098767
100,620,N,752.7777777777777,783.3333333333334,0.9854545454545454,763.8888888888889,1.045,9.0,10.67825,-0.350679012345679
100,621,N,769.4444444444445,752.7777777777777,1.0131675201170447,759.4444444444445,0.915,7.0,8.392924999999998,-0.3172839506172839
100,622,N,758.3333333333333,769.4444444444445,0.9956236323851203,761.6666666666666,0.985,7.0,9.912749999999999,-0.42654320987654315
100,623,N,763.8888888888888,758.3333333333333,0.997822931785196,765.5555555555554,0.99,6.0,8.149275000000001,-0.32469135802469135
100,624,N,761.1111111111111,763.8888888888888,1.0,761.1111111111111,0.965,8.0,8.57125,-0.3003703703703704
100,625,N,727.7777777777777,761.1111111111111,0.9625275532696547,756.1111111111111,1.06,7.0,9.971099999999998,-0.4207407407407407
100,626,N,713.8888888888889,727.7777777777777,0.9582401193139448,745.0,0.94,6.0,9.4457,-0.4057407407407407
100,627,N,727.7777777777777,713.8888888888889,0.9849624060150375,738.8888888888889,1.04,6.0,10.235,-0.3772839506172839
100,628,N,730.5555555555555,727.7777777777777,0.9977238239757208,732.2222222222222,1.015,7.0,9.032925,-0.34055555555555556
100,629,N,766.6666666666667,730.5555555555555,1.0454545454545454,733.3333333333334,0.895,7.0,7.985449999999999,-0.3376543209876543
100,630,N,752.7777777777777,766.6666666666667,1.019563581640331,738.3333333333333,0.93,6.0,9.772199999999998,-0.46629629629629643
100,631,N,761.1111111111111,752.7777777777777,1.0178306092124816,747.7777777777777,1.015,6.0,9.470275,-0.3621604938271605
100,632,N,736.1111111111112,761.1111111111111,0.9822090437361007,749.4444444444446,0.935,6.0,8.135325,-0.33432098765432094
100,633,N,708.3333333333334,736.1111111111112,0.9507829977628635,745.0000000000001,0.86,5.0,7.9785,-0.38388888888888895
100,634,N,725.0,708.3333333333334,0.9841628959276018,736.6666666666667,0.83,6.0,10.831399999999999,-0.47820987654320984
100,635,N,727.7777777777777,725.0,0.9946848899012907,731.6666666666667,0.965,6.0,9.63745,-0.397037037037037
100,636,N,719.4444444444445,727.7777777777777,0.9946236559139786,723.3333333333333,0.755,6.0,7.37845,-0.3819135802469136
100,637,N,755.5555555555555,719.4444444444445,1.0389610389610389,727.2222222222223,0.81,7.0,7.697724999999999,-0.37765432098765433
100,638,N,797.2222222222223,755.5555555555555,1.070096942580164,745.0,0.885,7.0,9.973300000000002,-0.4482716049382716
100,639,N,800.0,797.2222222222223,1.0526315789473684,760.0,1.02,6.0,8.94405,-0.3504320987654321
100,640,N,758.3333333333333,800.0,0.9898477157360406,766.1111111111111,0.865,5.0,7.92585,-0.35944444444444446
100,641,N,747.2222222222223,758.3333333333333,0.9683225341972642,771.6666666666667,0.965,9.0,11.439150000000001,-0.3975308641975309
100,642,N,752.7777777777777,747.2222222222223,0.9762247838616714,771.1111111111111,0.965,6.0,9.903825000000001,-0.3941975308641975
100,643,N,755.5555555555555,752.7777777777777,0.9905316824471958,762.7777777777778,1.135,9.0,11.777175,-0.3374691358024691
100,644,N,791.6666666666666,755.5555555555555,1.0401459854014599,761.1111111111111,0.9,6.0,7.957775,-0.33234567901234563
100,645,N,816.6666666666666,791.6666666666666,1.0567936736161037,772.7777777777777,0.935,6.0,8.210375,-0.3492592592592592
100,646,N,841.6666666666666,816.6666666666666,1.063157894736842,791.6666666666666,0.935,7.0,9.2684,-0.36401234567901236
100,647,N,813.8888888888889,841.6666666666666,1.0124395300621976,803.8888888888889,1.05,8.0,10.3093,-0.2943827160493827
100,648,N,805.5555555555555,813.8888888888889,0.9897610921501706,813.8888888888889,1.04,7.0,8.846825,-0.30364197530864195
100,649,N,800.0,805.5555555555555,0.9809264305177112,815.5555555555555,0.925,6.0,7.853225,-0.3277777777777778
100,650,N,788.8888888888889,800.0,0.9739368998628258,810.0,0.97,7.0,8.2877,-0.3224691358024691
100,651,N,777.7777777777778,788.8888888888889,0.9756097560975611,797.2222222222222,1.04,6.0,7.586749999999999,-0.2630246913580247
100,652,N,825.0,777.7777777777778,1.0319666435024322,799.4444444444445,0.945,6.0,8.262875000000001,-0.3508024691358025
100,653,N,883.3333333333333,825.0,1.083844580777096,815.0,0.82,7.0,9.672500000000001,-0.44666666666666677
100,654,N,858.3333333333333,883.3333333333333,1.0383064516129032,826.6666666666666,0.88,7.0,10.07755,-0.40172839506172836
100,655,N,808.3333333333334,858.3333333333333,0.9732441471571909,830.5555555555554,0.845,5.0,9.355175000000001,-0.3877160493827161
100,656,N,802.7777777777778,808.3333333333334,0.9607712765957449,835.5555555555554,0.855,6.0,9.341925,-0.4290740740740741
100,657,N,800.0,802.7777777777778,0.9632107023411373,830.5555555555554,0.89,6.0,9.659575,-0.3983950617283951
100,658,N,794.4444444444443,800.0,0.9774436090225563,812.7777777777777,0.89,6.0,8.823025,-0.380925925925926
100,659,N,794.4444444444443,794.4444444444443,0.9930555555555555,800.0,0.935,10.0,11.822075,-0.45962962962962967
100,660,N,819.4444444444445,794.4444444444443,1.0214681440443214,802.2222222222222,0.83,6.0,10.135,-0.4337654320987655
100,661,N,852.7777777777777,819.4444444444445,1.0499316005471957,812.2222222222222,0.985,7.0,9.872,-0.34969135802469137
100,662,N,838.8888888888889,852.7777777777777,1.0230352303523036,820.0,0.875,7.0,8.690249999999999,-0.3980246913580247
100,663,N,783.3333333333334,838.8888888888889,0.9578804347826086,817.7777777777778,0.87,6.0,8.89235,-0.3416666666666667
100,664,N,777.7777777777778,783.3333333333334,0.9549795361527966,814.4444444444446,1.01,6.0,8.014574999999999,-0.29240740740740745
100,665,N,797.2222222222223,777.7777777777778,0.9842249657064472,810.0,0.875,6.0,7.405725,-0.35753086419753094
100,666,N,816.6666666666666,797.2222222222223,1.0173010380622838,802.7777777777777,0.835,7.0,8.678225,-0.3974074074074074
100,667,N,847.2222222222222,816.6666666666666,1.0531767955801103,804.4444444444445,0.875,6.0,8.275549999999999,-0.32660493827160497
100,668,N,830.5555555555557,847.2222222222222,1.0204778156996588,813.8888888888889,0.93,6.0,7.523,-0.30401234567901236
100,669,N,836.1111111111111,830.5555555555557,1.0127860026917899,825.5555555555557,0.875,6.0,8.016725,-0.3830246913580247
100,670,N,808.3333333333334,836.1111111111111,0.976510067114094,827.7777777777777,0.865,7.0,8.559425,-0.343395061728395
100,671,N,811.1111111111111,808.3333333333334,0.9811827956989247,826.6666666666666,0.885,6.0,7.468425,-0.3129012345679012
100,672,N,786.1111111111111,811.1111111111111,0.9652114597544337,814.4444444444446,0.91,8.0,9.561875,-0.3784567901234568
100,673,N,775.0,786.1111111111111,0.9647302904564314,803.3333333333334,0.81,6.0,10.7857,-0.4411728395061728
100,674,N,841.6666666666666,775.0,1.046270718232044,804.4444444444445,0.895,6.0,8.452824999999999,-0.35228395061728396
100,675,N,844.4444444444445,841.6666666666666,1.0403832991101987,811.6666666666666,0.84,7.0,7.6681,-0.3554938271604938
100,676,N,816.6666666666666,844.4444444444445,1.0047846889952154,812.7777777777777,0.835,6.0,8.687399999999998,-0.4207407407407407
100,677,N,797.2222222222223,816.6666666666666,0.9781867757327882,814.9999999999999,0.82,6.0,7.759650000000001,-0.3396296296296296
100,678,N,788.8888888888889,797.2222222222223,0.9646739130434784,817.7777777777777,0.91,6.0,7.204725,-0.2898765432098765
100,679,N,769.4444444444445,788.8888888888889,0.9578146611341631,803.3333333333334,0.86,6.0,8.32785,-0.4222839506172839
100,680,N,777.7777777777778,769.4444444444445,0.9845288326300985,790.0,0.86,6.0,10.437050000000001,-0.4243827160493827
100,681,N,808.3333333333334,777.7777777777778,1.025369978858351,788.3333333333334,0.91,6.0,8.462075,-0.34530864197530864
100,682,N,797.2222222222223,808.3333333333334,1.011275546159267,788.3333333333334,0.845,6.0,7.941725000000001,-0.37197530864197537
100,683,N,813.8888888888889,797.2222222222223,1.0259103641456582,793.3333333333334,0.815,6.0,9.914475,-0.48277777777777775
100,684,N,816.6666666666666,813.8888888888889,1.0173010380622836,802.7777777777778,1.07,8.0,12.244649999999998,-0.39123456790123456
100,685,N,800.0,816.6666666666666,0.9910529938059188,807.2222222222222,1.09,7.0,9.124424999999999,-0.2917901234567901
100,686,N,750.0,800.0,0.9427374301675978,795.5555555555555,0.845,8.0,8.469949999999999,-0.3401851851851852
100,687,N,763.8888888888888,750.0,0.9683098591549294,788.8888888888889,0.785,6.0,9.756625,-0.5377777777777778
100,688,N,769.4444444444445,763.8888888888888,0.9864672364672367,779.9999999999999,0.835,6.0,12.071825,-0.4996296296296296
100,689,N,805.5555555555555,769.4444444444445,1.0357142857142858,777.7777777777777,0.875,7.0,10.140125000000001,-0.3994444444444444
100,690,N,811.1111111111111,805.5555555555555,1.03988603988604,780.0,0.87,6.0,7.758750000000001,-0.33938271604938275
100,691,N,797.2222222222223,811.1111111111111,1.0098522167487685,789.4444444444445,0.815,6.0,9.825450000000002,-0.4690123456790123
100,692,N,791.6666666666666,797.2222222222223,0.9958071278825995,795.0,0.975,7.0,9.9671,-0.37833333333333335
100,693,N,783.3333333333334,791.6666666666666,0.9818941504178275,797.7777777777777,0.995,7.0,8.415725,-0.3088888888888888
100,694,N,752.7777777777777,783.3333333333334,0.9562455892731121,787.2222222222223,0.87,6.0,7.4342500000000005,-0.33901234567901234
100,695,N,736.1111111111112,752.7777777777777,0.9532374100719425,772.2222222222223,0.85,6.0,10.417974999999998,-0.49506172839506174
100,696,N,761.1111111111111,736.1111111111112,0.9949164851125635,765.0,1.07,7.0,11.3081,-0.3916666666666667
100,697,N,777.7777777777778,761.1111111111111,1.0204081632653064,762.2222222222222,0.99,7.0,8.060200000000002,-0.3098148148148148
100,698,N,797.2222222222223,777.7777777777778,1.0421205519244736,765.0,0.895,7.0,8.002325,-0.33679012345679016
100,699,N,788.8888888888889,797.2222222222223,1.0215827338129495,772.2222222222223,0.865,7.0,9.969650000000001,-0.47654320987654325
100,700,N,772.2222222222223,788.8888888888889,0.9907341411261583,779.4444444444445,1.06,6.0,9.309000000000001,-0.35598765432098767
100,701,N,738.8888888888889,772.2222222222223,0.953405017921147,775.0,0.97,6.0,8.441474999999999,-0.36716049382716054
100,702,N,763.8888888888888,738.8888888888889,0.989208633093525,772.2222222222223,0.825,7.0,9.87445,-0.4675308641975309
100,703,N,741.6666666666667,763.8888888888888,0.9744525547445256,761.1111111111111,0.815,8.0,11.9434,-0.4918518518518519
100,704,N,758.3333333333333,741.6666666666667,1.0044150110375274,755.0,1.03,9.0,12.927074999999999,-0.40808641975308635
100,705,N,777.7777777777778,758.3333333333333,1.0286554004408524,756.1111111111111,0.93,7.0,10.271575,-0.4028395061728394
100,706,N,775.0,777.7777777777778,1.01528384279476,763.3333333333333,0.865,6.0,10.049850000000001,-0.46469135802469136
100,707,N,772.2222222222223,775.0,1.009440813362382,765.0,0.855,6.0,10.628025,-0.45080246913580246
100,708,N,761.1111111111111,772.2222222222223,0.9898843930635838,768.8888888888889,0.985,6.0,10.047125,-0.406604938271605
100,709,N,725.0,761.1111111111111,0.9511661807580174,762.2222222222223,0.855,6.0,9.83105,-0.4398148148148147
100,710,N,725.0,725.0,0.9645232815964524,751.6666666666666,0.855,6.0,10.619575,-0.4811111111111111
100,711,N,755.5555555555555,725.0,1.0104011887072808,747.7777777777778,0.945,6.0,9.937599999999998,-0.3965432098765432
100,712,N,763.8888888888888,755.5555555555555,1.0238272524199552,746.1111111111111,0.98,8.0,10.365875,-0.37333333333333335
100,713,N,783.3333333333334,763.8888888888888,1.0436713545521836,750.5555555555555,0.825,6.0,9.510050000000001,-0.42722222222222217
100,714,N,794.4444444444443,783.3333333333334,1.0392441860465116,764.4444444444445,0.855,7.0,10.716525,-0.4765432098765433
100,715,N,794.4444444444443,794.4444444444443,1.020699500356888,778.3333333333333,0.94,7.0,9.79865,-0.3991975308641975
100,716,N,758.3333333333333,794.4444444444443,0.9736091298145505,778.8888888888889,0.84,6.0,9.90905,-0.42981481481481476
100,717,N,777.7777777777778,758.3333333333333,0.9950248756218906,781.6666666666667,0.77,6.0,9.750975,-0.45135802469135794
100,718,N,772.2222222222223,777.7777777777778,0.9907341411261584,779.4444444444443,0.855,5.0,10.16635,-0.4342592592592593
100,719,N,763.8888888888888,772.2222222222223,0.9877873563218391,773.3333333333333,1.015,8.0,11.351075000000002,-0.34086419753086417
100,720,N,777.7777777777778,763.8888888888888,1.0101010101010102,770.0,0.89,6.0,8.314524999999998,-0.3478395061728395
100,721,N,844.4444444444445,777.7777777777778,1.0726887791107975,787.2222222222222,0.86,7.0,8.229449999999998,-0.37117283950617286
100,722,N,836.1111111111111,844.4444444444445,1.0465924895688457,798.8888888888889,0.945,6.0,9.707125,-0.36876543209876544
100,723,N,772.2222222222223,836.1111111111111,0.9666203059805287,798.8888888888888,0.96,6.0,8.269499999999999,-0.33549382716049386
100,724,N,775.0,772.2222222222223,0.9674063800277393,801.1111111111111,0.945,7.0,9.079600000000001,-0.3504320987654321
100,725,N,755.5555555555555,775.0,0.9483960948396094,796.6666666666667,0.83,5.0,9.085550000000001,-0.43839506172839504
100,726,N,775.0,755.5555555555555,0.9900638750887153,782.7777777777778,0.955,6.0,10.075574999999999,-0.3918518518518519
100,727,N,769.4444444444445,775.0,1.0,769.4444444444445,0.97,8.0,9.537199999999999,-0.3387037037037037
100,728,N,794.4444444444443,769.4444444444445,1.0265613783201721,773.8888888888889,0.84,5.0,8.175675000000002,-0.3637654320987655
100,729,N,808.3333333333334,794.4444444444443,1.0355871886120998,780.5555555555555,0.815,6.0,9.28265,-0.453148148148148
100,730,N,841.6666666666666,808.3333333333334,1.0550139275766017,797.7777777777777,0.825,7.0,11.574775,-0.4808641975308641
100,731,N,777.7777777777778,841.6666666666666,0.9742519137091163,798.3333333333333,0.855,6.0,10.771325000000001,-0.44913580246913576
100,732,N,758.3333333333333,777.7777777777778,0.9525471039776692,796.1111111111111,0.715,5.0,9.688725000000002,-0.4217901234567901
100,733,N,752.7777777777777,758.3333333333333,0.9555712270803948,787.7777777777778,0.805,6.0,9.189999999999998,-0.4324074074074074
100,734,N,761.1111111111111,752.7777777777777,0.9778729478943612,778.3333333333333,0.9,6.0,8.616075000000002,-0.3617283950617284
100,735,N,772.2222222222223,761.1111111111111,1.0101744186046513,764.4444444444445,0.92,6.0,8.02785,-0.33123456790123457
100,736,N,811.1111111111111,772.2222222222223,1.0518731988472625,771.111111111111,0.79,5.0,7.976050000000002,-0.3782716049382716
100,737,N,808.3333333333334,811.1111111111111,1.034850640113798,781.1111111111111,0.75,5.0,9.79085,-0.4670370370370369
100,738,N,805.5555555555555,808.3333333333334,1.0175438596491226,791.6666666666667,0.85,6.0,9.3361,-0.41055555555555556
100,739,N,786.1111111111111,805.5555555555555,0.9867503486750347,796.6666666666667,0.89,6.0,9.1683,-0.3744444444444444
100,740,N,772.2222222222223,786.1111111111111,0.9693165969316597,796.6666666666667,0.775,6.0,8.970425,-0.3840123456790124
100,741,N,763.8888888888888,772.2222222222223,0.9703599153140438,787.2222222222222,0.875,6.0,9.004425,-0.41117283950617284
100,742,N,766.6666666666667,763.8888888888888,0.9843081312410842,778.8888888888889,0.84,6.0,7.992025000000001,-0.3430246913580247
100,743,N,775.0,766.6666666666667,1.0028756290438534,772.7777777777777,0.83,5.0,7.339374999999999,-0.32586419753086426
